,time,lon,lat,tp
78,2000.124999999981,74.75,34.75,2.6031174659729004
79,2000.124999999981,74.75,35.0,2.315268039703369
80,2000.124999999981,74.75,35.25,1.815497875213623
81,2000.124999999981,75.0,34.75,3.2547452449798584
82,2000.124999999981,75.25,34.5,3.450803518295288
83,2000.124999999981,75.5,34.25,3.3544750213623047
84,2000.124999999981,75.5,34.5,2.784438371658325
85,2000.124999999981,75.75,34.0,3.3714733123779297
86,2000.2083333333142,72.25,34.5,2.119213342666626
87,2000.2083333333142,72.25,34.75,3.493864059448242
88,2000.2083333333142,72.5,34.5,2.382129430770874
89,2000.2083333333142,72.5,34.75,4.337016582489014
90,2000.2083333333142,72.5,35.0,3.121022224426269
91,2000.2083333333142,72.75,34.25,1.8562935590744016
92,2000.2083333333142,72.75,34.5,2.7481765747070312
93,2000.2083333333142,72.75,34.75,5.151838302612305
94,2000.2083333333142,72.75,35.0,3.734119176864624
95,2000.2083333333142,72.75,35.25,8.463244438171387
96,2000.2083333333142,72.75,35.5,5.7286696434021
97,2000.2083333333142,73.0,34.0,2.1600089073181152
98,2000.2083333333142,73.0,34.25,2.2869369983673096
99,2000.2083333333142,73.0,34.5,2.7821733951568604
100,2000.2083333333142,73.0,34.75,4.439011096954346
101,2000.2083333333142,73.0,35.0,3.2490789890289307
102,2000.2083333333142,73.0,35.25,7.868278980255127
103,2000.2083333333142,73.0,35.5,5.798932075500488
104,2000.2083333333142,73.25,34.0,3.685388803482056
105,2000.2083333333142,73.25,34.25,3.658190250396729
106,2000.2083333333142,73.25,34.5,2.854701042175293
107,2000.2083333333142,73.25,34.75,4.4242777824401855
108,2000.2083333333142,73.25,35.0,3.8066468238830566
109,2000.2083333333142,73.25,35.25,4.951249599456787
110,2000.2083333333142,73.5,34.0,3.819115400314331
111,2000.2083333333142,73.5,34.25,3.3816733360290527
112,2000.2083333333142,73.5,34.75,4.474140644073486
113,2000.2083333333142,73.5,35.0,4.552338123321533
114,2000.2083333333142,73.75,35.0,5.362622261047363
115,2000.2083333333142,74.0,35.0,5.310494422912598
116,2000.2083333333142,74.0,35.25,5.713935852050781
117,2000.2083333333142,74.25,35.0,3.696721076965332
118,2000.2083333333142,74.25,35.25,3.390736818313598
119,2000.2083333333142,74.5,35.0,3.6275908946990967
120,2000.2083333333142,74.5,35.25,3.0666253566741943
121,2000.2083333333142,74.75,34.75,3.301210641860962
122,2000.2083333333142,74.75,35.0,3.8735122680664062
123,2000.2083333333142,74.75,35.25,3.2694787979125977
124,2000.2083333333142,75.0,34.75,4.085432529449463
125,2000.2083333333142,75.25,34.5,4.835654258728027
126,2000.2083333333142,75.5,34.25,4.99431037902832
127,2000.2083333333142,75.5,34.5,4.366483688354492
128,2000.2083333333142,75.75,34.0,4.827723026275635
129,2000.2916666666474,72.25,34.5,0.2119243144989013
130,2000.2916666666474,72.25,34.75,0.4363097250461578
131,2000.2916666666474,72.5,34.5,0.3581158816814422
132,2000.2916666666474,72.5,34.75,0.9326822757720948
133,2000.2916666666474,72.5,35.0,0.8034892082214355
134,2000.2916666666474,72.75,34.25,0.2878531813621521
135,2000.2916666666474,72.75,34.5,0.5439705848693848
136,2000.2916666666474,72.75,34.75,1.303259253501892
137,2000.2916666666474,72.75,35.0,1.0414756536483765
138,2000.2916666666474,72.75,35.25,2.893235445022583
139,2000.2916666666474,72.75,35.5,1.142334222793579
140,2000.2916666666474,73.0,34.0,0.4023127257823944
141,2000.2916666666474,73.0,34.25,0.3343150019645691
142,2000.2916666666474,73.0,34.5,0.3887116909027099
143,2000.2916666666474,73.0,34.75,0.8771494030952454
144,2000.2916666666474,73.0,35.0,0.7196254730224609
145,2000.2916666666474,73.0,35.25,2.088613748550415
146,2000.2916666666474,73.0,35.5,1.295328140258789
147,2000.2916666666474,73.25,34.0,0.9972788095474244
148,2000.2916666666474,73.25,34.25,0.9904764890670776
149,2000.2916666666474,73.25,34.5,0.5745664238929749
150,2000.2916666666474,73.25,34.75,1.283992052078247
151,2000.2916666666474,73.25,35.0,1.0698065757751465
152,2000.2916666666474,73.25,35.25,1.426786184310913
153,2000.2916666666474,73.5,34.0,1.1389367580413818
154,2000.2916666666474,73.5,34.25,0.8760169148445129
155,2000.2916666666474,73.5,34.75,1.3270564079284668
156,2000.2916666666474,73.5,35.0,1.3735220432281494
157,2000.2916666666474,73.75,35.0,1.792829513549805
158,2000.2916666666474,74.0,35.0,2.269938468933105
159,2000.2916666666474,74.0,35.25,2.1996757984161377
160,2000.2916666666474,74.25,35.0,1.4573819637298584
161,2000.2916666666474,74.25,35.25,1.3939216136932373
162,2000.2916666666474,74.5,35.0,1.4041215181350708
163,2000.2916666666474,74.5,35.25,1.3542547225952148
164,2000.2916666666474,74.75,34.75,1.3236589431762695
165,2000.2916666666474,74.75,35.0,1.521978497505188
166,2000.2916666666474,74.75,35.25,1.5865750312805176
167,2000.2916666666474,75.0,34.75,1.390520453453064
168,2000.2916666666474,75.25,34.5,1.9911527633666992
169,2000.2916666666474,75.5,34.25,2.379864454269409
170,2000.2916666666474,75.5,34.5,1.968488097190857
171,2000.2916666666474,75.75,34.0,2.622384548187256
172,2000.3749999999807,72.25,34.5,0.3626458346843719
173,2000.3749999999807,72.25,34.75,0.5088374018669128
174,2000.3749999999807,72.5,34.5,0.6946958303451538
175,2000.3749999999807,72.5,34.75,0.9349472522735596
176,2000.3749999999807,72.5,35.0,0.8828155994415283
177,2000.3749999999807,72.75,34.25,0.5813688039779663
178,2000.3749999999807,72.75,34.5,0.8488185405731201
179,2000.3749999999807,72.75,34.75,1.125335693359375
180,2000.3749999999807,72.75,35.0,1.3123266696929932
181,2000.3749999999807,72.75,35.25,6.040318012237549
182,2000.3749999999807,72.75,35.5,2.1135470867156982
183,2000.3749999999807,73.0,34.0,0.7490925788879395
184,2000.3749999999807,73.0,34.25,0.577967643737793
185,2000.3749999999807,73.0,34.5,0.6119645833969116
186,2000.3749999999807,73.0,34.75,0.5439705848693848
187,2000.3749999999807,73.0,35.0,0.8408874273300171
188,2000.3749999999807,73.0,35.25,4.299618244171143
189,2000.3749999999807,73.0,35.5,1.9945539236068728
190,2000.3749999999807,73.25,34.0,1.407518982887268
191,2000.3749999999807,73.25,34.25,0.9836778044700624
192,2000.3749999999807,73.25,34.5,0.5643702745437622
193,2000.3749999999807,73.25,34.75,1.0335408449172974
194,2000.3749999999807,73.25,35.0,0.8771494030952454
195,2000.3749999999807,73.25,35.25,1.8324964046478271
196,2000.3749999999807,73.5,34.0,1.5299134254455566
197,2000.3749999999807,73.5,34.25,0.6255656480789185
198,2000.3749999999807,73.5,34.75,1.4596507549285889
199,2000.3749999999807,73.5,35.0,1.5752427577972412
200,2000.3749999999807,73.75,35.0,3.490466594696045
201,2000.3749999999807,74.0,35.0,6.568420886993408
202,2000.3749999999807,74.0,35.25,4.1885600090026855
203,2000.3749999999807,74.25,35.0,3.297809600830078
204,2000.3749999999807,74.25,35.25,3.0292272567749023
205,2000.3749999999807,74.5,35.0,2.407062768936157
206,2000.3749999999807,74.5,35.25,2.4546608924865723
207,2000.3749999999807,74.75,34.75,2.3209340572357178
208,2000.3749999999807,74.75,35.0,2.538520812988281
209,2000.3749999999807,74.75,35.25,2.4013967514038086
210,2000.3749999999807,75.0,34.75,3.8032493591308594
211,2000.3749999999807,75.25,34.5,3.272879838943481
212,2000.3749999999807,75.5,34.25,1.9356236457824707
213,2000.3749999999807,75.5,34.5,2.233672857284546
214,2000.3749999999807,75.75,34.0,1.161601424217224
215,2000.458333333314,72.25,34.5,1.521978497505188
216,2000.458333333314,72.25,34.75,1.7055683135986328
217,2000.458333333314,72.5,34.5,2.36513090133667
218,2000.458333333314,72.5,34.75,2.781040906906128
219,2000.458333333314,72.5,35.0,2.6246495246887207
220,2000.458333333314,72.75,34.25,3.608327388763428
221,2000.458333333314,72.75,34.5,2.6971771717071533
222,2000.458333333314,72.75,34.75,3.1504855155944824
223,2000.458333333314,72.75,35.0,3.532398462295532
224,2000.458333333314,72.75,35.25,8.6253023147583
225,2000.458333333314,72.75,35.5,3.300078153610229
226,2000.458333333314,73.0,34.0,5.321826934814453
227,2000.458333333314,73.0,34.25,4.012901306152344
228,2000.458333333314,73.0,34.5,1.823428988456726
229,2000.458333333314,73.0,34.75,1.728232979774475
230,2000.458333333314,73.0,35.0,1.4687180519104004
231,2000.458333333314,73.0,35.25,5.405686855316162
232,2000.458333333314,73.0,35.5,3.0484907627105717
233,2000.458333333314,73.25,34.0,8.636634826660156
234,2000.458333333314,73.25,34.25,5.794398307800293
235,2000.458333333314,73.25,34.5,1.9877516031265257
236,2000.458333333314,73.25,34.75,2.6439168453216557
237,2000.458333333314,73.25,35.0,1.7894320487976074
238,2000.458333333314,73.25,35.25,2.403661727905273
239,2000.458333333314,73.5,34.0,7.056860446929932
240,2000.458333333314,73.5,34.25,3.108553647994995
241,2000.458333333314,73.5,34.75,3.410004138946533
242,2000.458333333314,73.5,35.0,3.288745880126953
243,2000.458333333314,73.75,35.0,5.763802528381348
244,2000.458333333314,74.0,35.0,8.525574684143066
245,2000.458333333314,74.0,35.25,11.66132640838623
246,2000.458333333314,74.25,35.0,4.841320037841797
247,2000.458333333314,74.25,35.25,6.737278938293457
248,2000.458333333314,74.5,35.0,3.696721076965332
249,2000.458333333314,74.5,35.25,4.936516284942627
250,2000.458333333314,74.75,34.75,3.1436867713928223
251,2000.458333333314,74.75,35.0,3.284212112426758
252,2000.458333333314,74.75,35.25,3.951705932617188
253,2000.458333333314,75.0,34.75,4.40614652633667
254,2000.458333333314,75.25,34.5,4.185158729553223
255,2000.458333333314,75.5,34.25,3.577727794647217
256,2000.458333333314,75.5,34.5,2.910233974456787
257,2000.458333333314,75.75,34.0,3.1924173831939697
258,2000.5416666666472,72.25,34.5,5.641408443450928
259,2000.5416666666472,72.25,34.75,5.836330413818359
260,2000.5416666666472,72.5,34.5,7.156586170196533
261,2000.5416666666472,72.5,34.75,6.103782176971436
262,2000.5416666666472,72.5,35.0,5.291227340698242
263,2000.5416666666472,72.75,34.25,5.726404666900635
264,2000.5416666666472,72.75,34.5,7.416104793548584
265,2000.5416666666472,72.75,34.75,6.019920349121094
266,2000.5416666666472,72.75,35.0,6.171777725219727
267,2000.5416666666472,72.75,35.25,8.220725059509277
268,2000.5416666666472,72.75,35.5,4.066165447235107
269,2000.5416666666472,73.0,34.0,4.394814491271973
270,2000.5416666666472,73.0,34.25,5.035109996795654
271,2000.5416666666472,73.0,34.5,4.752926349639893
272,2000.5416666666472,73.0,34.75,5.729802131652832
273,2000.5416666666472,73.0,35.0,4.456009864807129
274,2000.5416666666472,73.0,35.25,4.08882999420166
275,2000.5416666666472,73.0,35.5,2.864901065826416
276,2000.5416666666472,73.25,34.0,8.541440963745117
277,2000.5416666666472,73.25,34.25,7.530564308166504
278,2000.5416666666472,73.25,34.5,5.783066272735596
279,2000.5416666666472,73.25,34.75,5.588144302368164
280,2000.5416666666472,73.25,35.0,3.906376600265503
281,2000.5416666666472,73.25,35.25,2.002485036849976
282,2000.5416666666472,73.5,34.0,7.522633075714111
283,2000.5416666666472,73.5,34.25,5.4555535316467285
284,2000.5416666666472,73.5,34.75,4.920650482177734
285,2000.5416666666472,73.5,35.0,4.752926349639893
286,2000.5416666666472,73.75,35.0,7.122589111328125
287,2000.5416666666472,74.0,35.0,11.069759368896484
288,2000.5416666666472,74.0,35.25,11.57406520843506
289,2000.5416666666472,74.25,35.0,6.141178131103516
290,2000.5416666666472,74.25,35.25,8.735228538513184
291,2000.5416666666472,74.5,35.0,4.947848796844482
292,2000.5416666666472,74.5,35.25,7.904544353485107
293,2000.5416666666472,74.75,34.75,4.8333892822265625
294,2000.5416666666472,74.75,35.0,4.744991779327393
295,2000.5416666666472,74.75,35.25,7.567962646484375
296,2000.5416666666472,75.0,34.75,5.062308311462402
297,2000.5416666666472,75.25,34.5,7.103323936462402
298,2000.5416666666472,75.5,34.25,6.134379863739014
299,2000.5416666666472,75.5,34.5,5.531482219696045
300,2000.5416666666472,75.75,34.0,5.810264587402344
301,2000.6249999999804,72.25,34.5,3.4485347270965576
302,2000.6249999999804,72.25,34.75,2.8263702392578125
303,2000.6249999999804,72.5,34.5,4.760857582092285
304,2000.6249999999804,72.5,34.75,3.2921433448791504
305,2000.6249999999804,72.5,35.0,4.325684070587158
306,2000.6249999999804,72.75,34.25,5.184702396392822
307,2000.6249999999804,72.75,34.5,5.260631561279297
308,2000.6249999999804,72.75,34.75,3.5210623741149902
309,2000.6249999999804,72.75,35.0,5.126904487609863
310,2000.6249999999804,72.75,35.25,5.797799587249756
311,2000.6249999999804,72.75,35.5,3.2196156978607178
312,2000.6249999999804,73.0,34.0,4.467341899871826
313,2000.6249999999804,73.0,34.25,4.612401008605957
314,2000.6249999999804,73.0,34.5,3.2762773036956787
315,2000.6249999999804,73.0,34.75,3.330673933029175
316,2000.6249999999804,73.0,35.0,2.605382442474365
317,2000.6249999999804,73.0,35.25,2.758376359939575
318,2000.6249999999804,73.0,35.5,2.571385383605957
319,2000.6249999999804,73.25,34.0,7.751552581787109
320,2000.6249999999804,73.25,34.25,6.687413692474365
321,2000.6249999999804,73.25,34.5,4.6237335205078125
322,2000.6249999999804,73.25,34.75,4.322282791137695
323,2000.6249999999804,73.25,35.0,3.3340752124786377
324,2000.6249999999804,73.25,35.25,1.5639103651046753
325,2000.6249999999804,73.5,34.0,7.374175071716309
326,2000.6249999999804,73.5,34.25,4.985246658325195
327,2000.6249999999804,73.5,34.75,4.383481979370117
328,2000.6249999999804,73.5,35.0,4.8333892822265625
329,2000.6249999999804,73.75,35.0,6.5389556884765625
330,2000.6249999999804,74.0,35.0,7.621226787567139
331,2000.6249999999804,74.0,35.25,7.446704387664795
332,2000.6249999999804,74.25,35.0,4.817523002624512
333,2000.6249999999804,74.25,35.25,6.824540138244629
334,2000.6249999999804,74.5,35.0,3.902975559234619
335,2000.6249999999804,74.5,35.25,6.473226547241211
336,2000.6249999999804,74.75,34.75,3.3533425331115723
337,2000.6249999999804,74.75,35.0,3.555063247680664
338,2000.6249999999804,74.75,35.25,6.107181549072266
339,2000.6249999999804,75.0,34.75,3.116488456726074
340,2000.6249999999804,75.25,34.5,5.60741138458252
341,2000.6249999999804,75.5,34.25,4.894584655761719
342,2000.6249999999804,75.5,34.5,4.817523002624512
343,2000.6249999999804,75.75,34.0,4.127360820770264
344,2000.7083333333137,72.25,34.5,2.8615036010742188
345,2000.7083333333137,72.25,34.75,3.4213364124298096
346,2000.7083333333137,72.5,34.5,3.732986688613892
347,2000.7083333333137,72.5,34.75,3.780580997467041
348,2000.7083333333137,72.5,35.0,2.4285950660705566
349,2000.7083333333137,72.75,34.25,2.807106733322144
350,2000.7083333333137,72.75,34.5,3.5493969917297363
351,2000.7083333333137,72.75,34.75,3.490466594696045
352,2000.7083333333137,72.75,35.0,3.080222845077514
353,2000.7083333333137,72.75,35.25,5.687873840332031
354,2000.7083333333137,72.75,35.5,2.158876419067383
355,2000.7083333333137,73.0,34.0,2.3673958778381348
356,2000.7083333333137,73.0,34.25,2.2359378337860107
357,2000.7083333333137,73.0,34.5,1.9378886222839355
358,2000.7083333333137,73.0,34.75,2.030815839767456
359,2000.7083333333137,73.0,35.0,2.08634877204895
360,2000.7083333333137,73.0,35.25,3.951705932617188
361,2000.7083333333137,73.0,35.5,1.9888877868652344
362,2000.7083333333137,73.25,34.0,5.165435314178467
363,2000.7083333333137,73.25,34.25,4.2724199295043945
364,2000.7083333333137,73.25,34.5,1.7905645370483398
365,2000.7083333333137,73.25,34.75,2.668846368789673
366,2000.7083333333137,73.25,35.0,2.0806827545166016
367,2000.7083333333137,73.25,35.25,2.0942800045013428
368,2000.7083333333137,73.5,34.0,4.123963356018066
369,2000.7083333333137,73.5,34.25,1.8846243619918823
370,2000.7083333333137,73.5,34.75,2.588383913040161
371,2000.7083333333137,73.5,35.0,2.4376585483551025
372,2000.7083333333137,73.75,35.0,3.9743707180023193
373,2000.7083333333137,74.0,35.0,7.1985182762146
374,2000.7083333333137,74.0,35.25,7.583828449249268
375,2000.7083333333137,74.25,35.0,4.266753673553467
376,2000.7083333333137,74.25,35.25,4.827723026275635
377,2000.7083333333137,74.5,35.0,3.3873393535614014
378,2000.7083333333137,74.5,35.25,4.003837585449219
379,2000.7083333333137,74.75,34.75,2.3707971572875977
380,2000.7083333333137,74.75,35.0,3.076821565628052
381,2000.7083333333137,74.75,35.25,3.7692487239837646
382,2000.7083333333137,75.0,34.75,2.9068329334259038
383,2000.7083333333137,75.25,34.5,3.234349250793457
384,2000.7083333333137,75.5,34.25,2.83997130393982
385,2000.7083333333137,75.5,34.5,2.5668516159057617
386,2000.7083333333137,75.75,34.0,2.441059827804565
387,2000.791666666647,72.25,34.5,1.8313639163970947
388,2000.791666666647,72.25,34.75,3.990236759185791
389,2000.791666666647,72.5,34.5,1.8846243619918823
390,2000.791666666647,72.5,34.75,3.551661968231201
391,2000.791666666647,72.5,35.0,0.4657730460166931
392,2000.791666666647,72.75,34.25,0.6142333149909973
393,2000.791666666647,72.75,34.5,0.8125528693199158
394,2000.791666666647,72.75,34.75,2.105612277984619
395,2000.791666666647,72.75,35.0,0.6946958303451538
396,2000.791666666647,72.75,35.25,5.202833652496338
397,2000.791666666647,72.75,35.5,2.2087395191192627
398,2000.791666666647,73.0,34.0,0.6674975156784058
399,2000.791666666647,73.0,34.25,0.5530380010604858
400,2000.791666666647,73.0,34.5,0.4771091043949127
401,2000.791666666647,73.0,34.75,0.5417019128799438
402,2000.791666666647,73.0,35.0,0.5303695797920227
403,2000.791666666647,73.0,35.25,2.773106098175049
404,2000.791666666647,73.0,35.5,2.1135470867156982
405,2000.791666666647,73.25,34.0,1.152534008026123
406,2000.791666666647,73.25,34.25,1.0448731184005735
407,2000.791666666647,73.25,34.5,0.2209879457950592
408,2000.791666666647,73.25,34.75,0.9655468463897704
409,2000.791666666647,73.25,35.0,0.8465535640716553
410,2000.791666666647,73.25,35.25,1.465316891670227
411,2000.791666666647,73.5,34.0,0.6867610216140747
412,2000.791666666647,73.5,34.25,0.1450590789318084
413,2000.791666666647,73.5,34.75,0.9655468463897704
414,2000.791666666647,73.5,35.0,1.368988275527954
415,2000.791666666647,73.75,35.0,2.373065710067749
416,2000.791666666647,74.0,35.0,3.8905105590820312
417,2000.791666666647,74.0,35.25,5.60741138458252
418,2000.791666666647,74.25,35.0,1.892559289932251
419,2000.791666666647,74.25,35.25,2.658646583557129
420,2000.791666666647,74.5,35.0,1.4528520107269287
421,2000.791666666647,74.5,35.25,1.949220895767212
422,2000.791666666647,74.75,34.75,0.9768791198730468
423,2000.791666666647,74.75,35.0,1.4766491651535034
424,2000.791666666647,74.75,35.25,2.044416904449463
425,2000.791666666647,75.0,34.75,1.399587869644165
426,2000.791666666647,75.25,34.5,1.4607832431793213
427,2000.791666666647,75.5,34.25,1.106072187423706
428,2000.791666666647,75.5,34.5,1.1287368535995483
429,2000.791666666647,75.75,34.0,0.9961426258087158
430,2000.8749999999802,72.25,34.5,1.1106021404266355
431,2000.8749999999802,72.25,34.75,2.203073263168335
432,2000.8749999999802,72.5,34.5,0.9825453162193298
433,2000.8749999999802,72.5,34.75,2.1702089309692383
434,2000.8749999999802,72.5,35.0,1.558244228363037
435,2000.8749999999802,72.75,34.25,0.2311877906322479
436,2000.8749999999802,72.75,34.5,0.7842220067977905
437,2000.8749999999802,72.75,34.75,2.027418375015259
438,2000.8749999999802,72.75,35.0,1.985486626625061
439,2000.8749999999802,72.75,35.25,6.506091117858887
440,2000.8749999999802,72.75,35.5,4.417479038238525
441,2000.8749999999802,73.0,34.0,0.242520123720169
442,2000.8749999999802,73.0,34.25,0.3037154674530029
443,2000.8749999999802,73.0,34.5,0.7309578657150269
444,2000.8749999999802,73.0,34.75,1.6885697841644287
445,2000.8749999999802,73.0,35.0,1.6217082738876345
446,2000.8749999999802,73.0,35.25,5.3229594230651855
447,2000.8749999999802,73.0,35.5,4.173826217651367
448,2000.8749999999802,73.25,34.0,0.9236149787902832
449,2000.8749999999802,73.25,34.25,1.0664052963256836
450,2000.8749999999802,73.25,34.5,0.8397512435913086
451,2000.8749999999802,73.25,34.75,1.759964942932129
452,2000.8749999999802,73.25,35.0,1.6500390768051147
453,2000.8749999999802,73.25,35.25,2.851303577423096
454,2000.8749999999802,73.5,34.0,0.9156800508499146
455,2000.8749999999802,73.5,34.25,0.7626898288726807
456,2000.8749999999802,73.5,34.75,1.6251057386398315
457,2000.8749999999802,73.5,35.0,1.7542988061904907
458,2000.8749999999802,73.75,35.0,2.2960007190704346
459,2000.8749999999802,74.0,35.0,3.1720175743103027
460,2000.8749999999802,74.0,35.25,5.401156902313232
461,2000.8749999999802,74.25,35.0,2.06934666633606
462,2000.8749999999802,74.25,35.25,2.473924398422241
463,2000.8749999999802,74.5,35.0,2.0126848220825195
464,2000.8749999999802,74.5,35.25,2.0795464515686035
465,2000.8749999999802,74.75,34.75,1.871026992797852
466,2000.8749999999802,74.75,35.0,2.1804087162017822
467,2000.8749999999802,74.75,35.25,2.4376585483551025
468,2000.8749999999802,75.0,34.75,2.6382505893707275
469,2000.8749999999802,75.25,34.5,2.807106733322144
470,2000.8749999999802,75.5,34.25,2.458058357238769
471,2000.8749999999802,75.5,34.5,2.3141355514526367
472,2000.8749999999802,75.75,34.0,2.2586026191711426
473,2000.9583333333135,72.25,34.5,1.089069962501526
474,2000.9583333333135,72.25,34.75,1.8098317384719849
475,2000.9583333333135,72.5,34.5,1.363322138786316
476,2000.9583333333135,72.5,34.75,2.06934666633606
477,2000.9583333333135,72.5,35.0,2.0387508869171143
478,2000.9583333333135,72.75,34.25,1.200132131576538
479,2000.9583333333135,72.75,34.5,1.722566843032837
480,2000.9583333333135,72.75,34.75,2.470526933670044
481,2000.9583333333135,72.75,35.0,2.473924398422241
482,2000.9583333333135,72.75,35.25,3.71712064743042
483,2000.9583333333135,72.75,35.5,2.7255117893218994
484,2000.9583333333135,73.0,34.0,1.2545287609100342
485,2000.9583333333135,73.0,34.25,1.5945099592208862
486,2000.9583333333135,73.0,34.5,2.1248795986175537
487,2000.9583333333135,73.0,34.75,2.8490350246429443
488,2000.9583333333135,73.0,35.0,2.59631872177124
489,2000.9583333333135,73.0,35.25,3.638923168182373
490,2000.9583333333135,73.0,35.5,2.668846368789673
491,2000.9583333333135,73.25,34.0,1.465316891670227
492,2000.9583333333135,73.25,34.25,1.8993579149246216
493,2000.9583333333135,73.25,34.5,2.3096017837524414
494,2000.9583333333135,73.25,34.75,2.7289092540740967
495,2000.9583333333135,73.25,35.0,2.7277767658233643
496,2000.9583333333135,73.25,35.25,2.828639030456543
497,2000.9583333333135,73.5,34.0,1.4471858739852903
498,2000.9583333333135,73.5,34.25,2.0659492015838623
499,2000.9583333333135,73.5,34.75,3.0292272567749023
500,2000.9583333333135,73.5,35.0,3.0632243156433105
501,2000.9583333333135,73.75,35.0,3.3975391387939453
502,2000.9583333333135,74.0,35.0,3.241147756576538
503,2000.9583333333135,74.0,35.25,3.0858888626098637
504,2000.9583333333135,74.25,35.0,2.9929616451263428
505,2000.9583333333135,74.25,35.25,2.2393391132354736
506,2000.9583333333135,74.5,35.0,3.2196156978607178
507,2000.9583333333135,74.5,35.25,2.334531307220459
508,2000.9583333333135,74.75,34.75,3.2479465007781982
509,2000.9583333333135,74.75,35.0,3.348808765411377
510,2000.9583333333135,74.75,35.25,2.5827176570892334
511,2000.9583333333135,75.0,34.75,3.467802047729492
512,2000.9583333333135,75.25,34.5,3.0020289421081543
513,2000.9583333333135,75.5,34.25,2.494323968887329
