time,lon,lat,tp
2000.0416666666476,74.25,36.0,2.999760150909424
2000.0416666666476,74.25,36.25,2.7527101039886475
2000.0416666666476,74.25,36.5,2.263136148452759
2000.0416666666476,74.25,36.75,1.749765157699585
2000.0416666666476,74.25,37.0,0.7728897333145142
2000.0416666666476,74.5,35.0,4.732526779174805
2000.0416666666476,74.5,35.25,3.135751962661743
2000.0416666666476,74.5,35.5,3.244545221328736
2000.0416666666476,74.5,35.75,3.251347780227661
2000.0416666666476,74.5,36.0,2.392329216003418
2000.0416666666476,74.5,36.25,2.145275592803955
2000.0416666666476,74.5,36.5,2.1441431045532227
2000.0416666666476,74.5,36.75,1.6035735607147217
2000.0416666666476,74.5,37.0,0.813689112663269
2000.0416666666476,74.75,34.75,5.525816440582275
2000.0416666666476,74.75,35.0,5.010176658630371
2000.0416666666476,74.75,35.25,3.633256912231445
2000.0416666666476,74.75,35.5,3.9891042709350586
2000.0416666666476,74.75,35.75,3.0020289421081543
2000.0416666666476,74.75,36.0,1.992285251617432
2000.0416666666476,74.75,36.25,1.992285251617432
2000.0416666666476,74.75,36.5,2.007018804550171
2000.0416666666476,74.75,36.75,1.4857165813446045
2000.0416666666476,74.75,37.0,0.8442848920822144
2000.0416666666476,75.0,34.75,6.202375411987305
2000.0416666666476,75.0,35.0,4.15569543838501
2000.0416666666476,75.0,35.25,3.162950277328491
2000.0416666666476,75.0,35.5,2.668846368789673
2000.0416666666476,75.0,35.75,2.1509454250335693
2000.0416666666476,75.0,36.0,2.2450051307678223
2000.0416666666476,75.0,36.25,2.308469295501709
2000.0416666666476,75.0,36.5,1.8358938694000244
2000.0416666666476,75.0,36.75,1.1366679668426514
2000.0416666666476,75.0,37.0,0.7547587156295776
2000.0416666666476,75.25,34.5,6.171777725219727
2000.0416666666476,75.25,34.75,4.367616176605225
2000.0416666666476,75.25,35.0,3.1980834007263184
2000.0416666666476,75.25,35.25,2.5203897953033447
2000.0416666666476,75.25,35.5,3.578860282897949
2000.0416666666476,75.25,35.75,3.4383349418640137
2000.0416666666476,75.25,36.0,2.82523775100708
2000.0416666666476,75.25,36.25,2.3764631748199463
2000.0416666666476,75.25,36.5,1.3746545314788818
2000.0416666666476,75.25,36.75,0.7354915142059326
2000.0416666666476,75.25,37.0,0.5235708951950073
2000.0416666666476,75.5,34.25,5.874861240386963
2000.0416666666476,75.5,34.5,4.845853805541992
2000.0416666666476,75.5,34.75,3.3363401889801025
2000.0416666666476,75.5,35.0,2.794638156890869
2000.0416666666476,75.5,35.25,2.63938307762146
2000.0416666666476,75.5,35.5,3.3964030742645264
2000.0416666666476,75.5,35.75,3.3193416595458984
2000.0416666666476,75.5,36.0,2.784438371658325
2000.0416666666476,75.5,36.25,2.0126848220825195
2000.0416666666476,75.5,36.5,1.0142773389816284
2000.0416666666476,75.5,36.75,0.5677677392959595
2000.0416666666476,75.5,37.0,0.3830455243587494
2000.0416666666476,75.75,34.0,5.783066272735596
2000.0416666666476,75.75,34.25,4.967112064361572
2000.0416666666476,75.75,34.5,3.572061538696289
2000.0416666666476,75.75,34.75,3.017894983291626
2000.0416666666476,75.75,35.0,2.713043212890625
2000.0416666666476,75.75,35.25,2.879634380340576
2000.0416666666476,75.75,35.5,2.7935056686401367
2000.0416666666476,75.75,35.75,2.609915971755981
2000.0416666666476,75.75,36.0,2.3673958778381348
2000.0416666666476,75.75,36.25,1.596774935722351
2000.0416666666476,75.75,36.5,0.8884817361831665
2000.0416666666476,76.0,34.0,4.74385929107666
2000.0416666666476,76.0,34.25,3.596995115280152
2000.0416666666476,76.0,34.5,2.7663073539733887
2000.0416666666476,76.0,34.75,2.4807229042053223
2000.0416666666476,76.0,35.0,2.87510085105896
2000.0416666666476,76.0,35.25,2.7345755100250244
2000.0416666666476,76.0,35.5,2.2280068397521973
2000.0416666666476,76.0,35.75,2.169076442718506
2000.0416666666476,76.0,36.0,1.8868930339813232
2000.0416666666476,76.25,33.5,4.395946979522705
2000.0416666666476,76.25,33.75,4.144362926483154
2000.0416666666476,76.25,34.0,3.0904226303100586
2000.0416666666476,76.25,34.25,2.3016669750213623
2000.0416666666476,76.25,34.5,2.0704827308654785
2000.0416666666476,76.25,34.75,1.907292723655701
2000.0416666666476,76.25,35.0,3.05415678024292
2000.0416666666476,76.25,35.25,2.5668516159057617
2000.0416666666476,76.25,35.5,2.5770516395568848
2000.0416666666476,76.25,35.75,1.9990838766098025
2000.0416666666476,76.25,36.0,1.5287809371948242
2000.0416666666476,76.5,33.5,4.147760391235352
2000.0416666666476,76.5,33.75,3.18448257446289
2000.0416666666476,76.5,34.0,2.084080219268799
2000.0416666666476,76.5,34.25,1.531045913696289
2000.0416666666476,76.5,34.5,1.4959163665771484
2000.0416666666476,76.5,34.75,1.6715712547302246
2000.0416666666476,76.5,35.0,2.6235170364379883
2000.0416666666476,76.5,35.25,2.1339430809021
2000.0416666666476,76.5,35.5,2.506788730621338
2000.0416666666476,76.5,35.75,1.9412897825241089
2000.0416666666476,76.5,36.0,1.1650025844573977
2000.0416666666476,76.75,33.0,3.572061538696289
2000.0416666666476,76.75,33.25,3.158420324325561
2000.0416666666476,76.75,33.5,2.741377830505371
2000.0416666666476,76.75,33.75,2.4115965366363525
2000.0416666666476,76.75,34.0,1.9730217456817627
2000.0416666666476,76.75,34.25,1.7633662223815918
2000.0416666666476,76.75,34.5,1.2783259153366089
2000.0416666666476,76.75,34.75,1.5763752460479736
2000.0416666666476,76.75,35.0,2.102214813232422
2000.0416666666476,76.75,35.25,1.7780996561050415
2000.0416666666476,76.75,35.5,2.218939304351806
2000.0416666666476,76.75,35.75,1.6081072092056274
2000.0416666666476,77.0,33.0,3.1346194744110107
2000.0416666666476,77.0,33.25,2.4614593982696533
2000.0416666666476,77.0,33.5,1.7361677885055542
2000.0416666666476,77.0,33.75,1.3871229887008667
2000.0416666666476,77.0,34.0,1.3043917417526243
2000.0416666666476,77.0,34.25,1.2613273859024048
2000.0416666666476,77.0,34.5,1.2012646198272705
2000.0416666666476,77.0,34.75,1.4857165813446045
2000.0416666666476,77.0,35.0,1.9582881927490237
2000.0416666666476,77.0,35.25,1.8800944089889529
2000.0416666666476,77.0,35.5,1.9990838766098025
2000.0416666666476,77.0,35.75,1.297593116760254
2000.0416666666476,77.25,32.75,3.517664909362793
2000.0416666666476,77.25,33.0,2.564586639404297
2000.0416666666476,77.25,33.25,1.827962636947632
2000.0416666666476,77.25,33.5,1.1344029903411863
2000.0416666666476,77.25,33.75,0.8363537788391113
2000.0416666666476,77.25,34.0,0.7547587156295776
2000.0416666666476,77.25,34.25,1.141201734542847
2000.0416666666476,77.25,34.5,1.5231146812438965
2000.0416666666476,77.25,34.75,1.9344911575317385
2000.0416666666476,77.25,35.0,2.183809757232666
2000.0416666666476,77.25,35.25,2.0330846309661865
2000.0416666666476,77.25,35.5,1.3701207637786863
2000.0416666666476,77.5,32.75,2.663180351257324
2000.0416666666476,77.5,33.0,1.7327666282653809
2000.0416666666476,77.5,33.25,1.218263030052185
2000.0416666666476,77.5,33.5,0.9678118228912354
2000.0416666666476,77.5,33.75,0.6765611171722412
2000.0416666666476,77.5,34.0,0.7105618715286255
2000.0416666666476,77.5,34.25,1.1582002639770508
2000.0416666666476,77.5,34.5,1.5287809371948242
2000.0416666666476,77.5,34.75,1.7644987106323242
2000.0416666666476,77.5,35.0,1.8993579149246216
2000.0416666666476,77.5,35.25,1.7123706340789795
2000.0416666666476,77.5,35.5,1.0562055110931396
2000.0416666666476,77.75,32.5,2.641648054122925
2000.0416666666476,77.75,32.75,1.7146356105804443
2000.0416666666476,77.75,33.0,1.1400692462921145
2000.0416666666476,77.75,33.25,0.8272863626480103
2000.0416666666476,77.75,33.5,0.7513575553894043
2000.0416666666476,77.75,33.75,0.6663613319396973
2000.0416666666476,77.75,34.0,0.7003620266914368
2000.0416666666476,77.75,34.25,1.072071552276611
2000.0416666666476,77.75,34.5,1.4902502298355105
2000.0416666666476,77.75,34.75,1.3123266696929932
2000.0416666666476,77.75,35.0,1.3927891254425049
2000.0416666666476,77.75,35.25,1.1672675609588623
2000.0416666666476,77.75,35.5,0.7252916693687439
2000.0416666666476,78.0,32.5,1.892559289932251
2000.0416666666476,78.0,32.75,1.264728546142578
2000.0416666666476,78.0,33.0,0.9542144536972046
2000.0416666666476,78.0,33.25,0.7468238472938538
2000.0416666666476,78.0,33.5,0.6629638671875
2000.0416666666476,78.0,33.75,0.6663613319396973
2000.0416666666476,78.0,34.0,0.7638223171234131
2000.0416666666476,78.0,34.25,1.0902061462402344
2000.0416666666476,78.0,34.5,1.3157241344451904
2000.0416666666476,78.0,34.75,1.200132131576538
2000.0416666666476,78.0,35.0,0.9270161390304564
2000.0416666666476,78.0,35.25,0.5960986018180847
2000.0416666666476,78.0,35.5,0.3943778574466705
2000.0416666666476,78.25,33.0,0.8306875824928284
2000.0416666666476,78.25,33.25,0.6788298487663269
2000.0416666666476,78.25,33.5,0.638030469417572
2000.0416666666476,78.25,33.75,0.643696665763855
2000.0416666666476,78.25,34.0,0.7615573406219482
2000.0416666666476,78.25,34.25,0.9904764890670776
2000.0416666666476,78.25,34.5,1.0630078315734863
2000.0416666666476,78.25,34.75,0.8714832067489624
2000.0416666666476,78.25,35.0,0.6108320951461792
2000.0416666666476,78.25,35.25,0.4136450588703155
2000.0416666666476,78.25,35.5,0.2583861351013183
2000.0416666666476,78.5,32.75,0.7978230714797974
2000.0416666666476,78.5,33.0,0.738892674446106
2000.0416666666476,78.5,33.25,0.7196254730224609
2000.0416666666476,78.5,33.5,0.6822273135185242
2000.0416666666476,78.5,33.75,0.7581561803817749
2000.0416666666476,78.5,34.0,0.8748844265937805
2000.0416666666476,78.5,34.25,0.7842220067977905
2000.0416666666476,78.5,34.5,0.7796883583068848
2000.0416666666476,78.5,34.75,0.597234845161438
2000.0416666666476,78.5,35.0,0.3977790474891662
2000.0416666666476,78.5,35.25,0.2651847898960113
2000.0416666666476,78.5,35.5,0.1779235899448394
2000.0416666666476,78.75,32.5,1.0380744934082031
2000.0416666666476,78.75,32.75,0.6482303142547607
2000.0416666666476,78.75,33.0,0.7241591811180115
2000.0416666666476,78.75,33.25,0.7660910487174988
2000.0416666666476,78.75,33.5,0.7649585604667664
2000.0416666666476,78.75,33.75,0.8862167596817017
2000.0416666666476,78.75,34.0,0.947412133216858
2000.0416666666476,78.75,34.25,0.7796883583068848
2000.0416666666476,78.75,34.5,0.5349032878875732
2000.0416666666476,78.75,34.75,0.3637820482254028
2000.0416666666476,79.0,32.25,0.7513575553894043
2000.0416666666476,79.0,32.5,0.6312317848205566
2000.0416666666476,79.0,32.75,0.3637820482254028
2000.0416666666476,79.0,33.0,0.4510432481765747
2000.0416666666476,79.0,33.25,0.5179047584533691
2000.0416666666476,79.0,33.5,0.454440712928772
2000.0416666666476,79.0,33.75,0.547368049621582
2000.0416666666476,79.0,34.0,0.7128268480300903
2000.0416666666476,79.0,34.25,0.6504989862442017
2000.0416666666476,79.0,34.5,0.3943778574466705
2000.0416666666476,79.0,34.75,0.2515874803066253
2000.0416666666476,79.25,32.5,0.6323642730712891
2000.0416666666476,79.25,32.75,0.3207176923751831
2000.0416666666476,79.25,33.0,0.3955103456974029
2000.0416666666476,79.25,33.25,0.4363097250461578
2000.0416666666476,79.25,33.5,0.3660470247268677
2000.0416666666476,79.25,33.75,0.3581158816814422
2000.0416666666476,79.25,34.0,0.4963725805282593
2000.0416666666476,79.25,34.25,0.4680417478084564
2000.0416666666476,79.25,34.5,0.2742521464824676
2000.0416666666476,79.5,32.25,0.8873492479324341
2000.0416666666476,79.5,32.5,0.5983673334121704
2000.0416666666476,79.5,32.75,0.4000440239906311
2000.0416666666476,79.5,33.0,0.4363097250461578
2000.0416666666476,79.5,33.25,0.4317760467529297
2000.0416666666476,79.5,33.5,0.3411136567592621
2000.0416666666476,79.5,33.75,0.3343150019645691
2000.0416666666476,79.5,34.0,0.3331825137138366
2000.0416666666476,79.5,34.25,0.3082491457462311
2000.0416666666476,79.5,34.5,0.2017244696617126
2000.0416666666476,79.75,32.0,0.4725754261016845
2000.0416666666476,79.75,32.25,0.5485042929649353
2000.0416666666476,79.75,32.5,0.5326383113861084
2000.0416666666476,79.75,32.75,0.4929713904857635
2000.0416666666476,79.75,33.25,0.3592483699321747
2000.0416666666476,79.75,33.5,0.2821870148181915
2000.0416666666476,79.75,33.75,0.3218501806259155
2000.0416666666476,79.75,34.0,0.3173165023326874
2000.0416666666476,79.75,34.25,0.2459213137626648
2000.0416666666476,79.75,34.5,0.1359954476356506
2000.0416666666476,80.0,31.5,0.4646405577659607
2000.0416666666476,80.0,31.75,0.5077049136161804
2000.0416666666476,80.0,32.0,0.5303695797920227
2000.0416666666476,80.0,32.25,0.3705807030200958
2000.0416666666476,80.0,32.5,0.3025829792022705
2000.0416666666476,80.0,32.75,0.4419758915901184
2000.0416666666476,80.0,33.5,0.1348592340946197
2000.0416666666476,80.0,33.75,0.2085231244564056
2000.0416666666476,80.0,34.0,0.2617873251438141
2000.0416666666476,80.0,34.25,0.2085231244564056
2000.0416666666476,80.25,31.25,0.5269721150398254
2000.0416666666476,80.25,31.5,0.4782415926456451
2000.0416666666476,80.25,31.75,0.5145035982131958
2000.0416666666476,80.25,32.0,0.4827752709388733
2000.0416666666476,80.25,32.25,0.2889856696128845
2000.0416666666476,80.25,32.5,0.1937896013259887
2000.0416666666476,80.25,32.75,0.3875792026519775
2000.0416666666476,80.25,33.5,0.1155957579612732
2000.0416666666476,80.25,33.75,0.1597926020622253
2000.0416666666476,80.25,34.0,0.2345889806747436
2000.0416666666476,80.25,34.25,0.2255216240882873
2000.0416666666476,80.25,34.5,0.1529939472675323
2000.0416666666476,80.5,31.25,0.5870349407196045
2000.0416666666476,80.5,31.5,0.4861727356910705
2000.0416666666476,80.5,31.75,0.5167722702026367
2000.0416666666476,80.5,32.0,0.3830455243587494
2000.0416666666476,80.5,32.25,0.2073906362056732
2000.0416666666476,80.5,32.5,0.1461915671825409
2000.0416666666476,80.5,32.75,0.2753846347332001
2000.0416666666476,80.5,33.5,0.0883974134922027
2000.0416666666476,80.5,33.75,0.0906623899936676
2000.0416666666476,80.5,34.0,0.1677237451076507
2000.0416666666476,80.5,34.25,0.2039894461631775
2000.0416666666476,80.75,31.25,0.7139593362808228
2000.0416666666476,80.75,31.5,0.6062984466552734
2000.0416666666476,80.75,31.75,0.3739781677722931
2000.0416666666476,80.75,32.0,0.2413876354694366
2000.0416666666476,80.75,32.25,0.1881234347820282
2000.0416666666476,80.75,32.5,0.150725245475769
2000.0416666666476,80.75,32.75,0.1949220895767212
2000.0416666666476,80.75,33.0,0.1053959131240844
2000.0416666666476,80.75,33.5,0.0974610447883606
2000.0416666666476,80.75,33.75,0.0974610447883606
2000.0416666666476,80.75,34.0,0.1416616141796112
2000.0416666666476,81.0,31.25,0.7252916693687439
2000.0416666666476,81.0,31.5,0.4929713904857635
2000.0416666666476,81.0,31.75,0.2459213137626648
2000.0416666666476,81.0,32.0,0.1722574234008789
2000.0416666666476,81.0,32.25,0.1529939472675323
2000.0416666666476,81.0,32.5,0.1495927572250366
2000.0416666666476,81.0,32.75,0.1688599586486816
2000.0416666666476,81.0,33.0,0.0702627003192901
2000.0416666666476,81.0,33.5,0.1053959131240844
2000.0416666666476,81.0,33.75,0.1348592340946197
2000.0416666666476,81.25,31.25,0.6074346303939819
2000.0416666666476,81.25,31.5,0.3615133464336395
2000.0416666666476,81.25,31.75,0.1835897564888
2000.0416666666476,81.25,32.0,0.1473277807235717
2000.0416666666476,81.25,32.25,0.1269280910491943
2000.0416666666476,81.25,32.5,0.1223944127559661
2000.0416666666476,81.25,33.75,0.137127935886383
2000.0416666666476,81.5,31.0,0.7241591811180115
2000.0416666666476,81.5,31.25,0.4533082246780395
2000.0416666666476,81.5,31.5,0.2447888255119323
2000.0416666666476,81.5,31.75,0.1393929123878479
2000.0416666666476,81.5,32.0,0.104263424873352
2000.0416666666476,81.5,32.25,0.0997297465801239
2000.0416666666476,81.75,31.25,0.3955103456974029
2000.0416666666476,81.75,31.5,0.2141892910003662
2000.0416666666476,81.75,31.75,0.1087971031665802
2000.0416666666476,81.75,32.0,0.0725314021110534
2000.124999999981,72.25,34.5,0.7638223171234131
2000.124999999981,72.25,34.75,1.2227966785430908
2000.124999999981,72.5,34.25,0.6131008267402649
2000.124999999981,72.5,34.5,0.957611918449402
2000.124999999981,72.5,34.75,1.363322138786316
2000.124999999981,72.5,35.0,1.155935287475586
2000.124999999981,72.5,35.75,1.1604689359664917
2000.124999999981,72.5,36.0,0.87035071849823
2000.124999999981,72.5,36.25,0.8714832067489624
2000.124999999981,72.75,34.0,0.8692182302474976
2000.124999999981,72.75,34.25,1.0199434757232666
2000.124999999981,72.75,34.5,1.1434704065322876
2000.124999999981,72.75,34.75,1.5276446342468262
2000.124999999981,72.75,35.0,1.6341731548309326
2000.124999999981,72.75,35.25,2.9816291332244877
2000.124999999981,72.75,35.5,1.83362889289856
2000.124999999981,72.75,35.75,1.3485885858535769
2000.124999999981,72.75,36.0,1.032408356666565
2000.124999999981,72.75,36.25,0.7796883583068848
2000.124999999981,72.75,36.5,0.6470978260040283
2000.124999999981,73.0,34.0,1.7373002767562866
2000.124999999981,73.0,34.25,1.8086955547332764
2000.124999999981,73.0,34.5,1.7293691635131836
2000.124999999981,73.0,34.75,1.900490403175354
2000.124999999981,73.0,35.0,1.8188953399658203
2000.124999999981,73.0,35.25,3.300078153610229
2000.124999999981,73.0,35.5,2.0432844161987305
2000.124999999981,73.0,35.75,1.4528520107269287
2000.124999999981,73.0,36.0,1.2862608432769775
2000.124999999981,73.0,36.25,1.0199434757232666
2000.124999999981,73.0,36.5,0.7468238472938538
2000.124999999981,73.0,36.75,0.6765611171722412
2000.124999999981,73.25,34.0,3.126688241958618
2000.124999999981,73.25,34.25,2.971429347991944
2000.124999999981,73.25,34.5,2.1475441455841064
2000.124999999981,73.25,34.75,2.175874948501587
2000.124999999981,73.25,35.0,1.8392950296401975
2000.124999999981,73.25,35.25,2.32206654548645
2000.124999999981,73.25,35.5,1.544646978378296
2000.124999999981,73.25,35.75,1.2125968933105469
2000.124999999981,73.25,36.0,1.35198974609375
2000.124999999981,73.25,36.25,1.2114644050598145
2000.124999999981,73.25,36.5,1.2307316064834597
2000.124999999981,73.25,36.75,1.2465976476669312
2000.124999999981,73.5,34.0,2.960097074508667
2000.124999999981,73.5,34.25,2.569120407104492
2000.124999999981,73.5,34.75,2.188339710235596
2000.124999999981,73.5,35.0,1.83362889289856
2000.124999999981,73.5,35.25,1.5831775665283203
2000.124999999981,73.5,35.5,0.9723454713821412
2000.124999999981,73.5,35.75,1.1491365432739258
2000.124999999981,73.5,36.0,1.297593116760254
2000.124999999981,73.5,36.25,1.1321343183517456
2000.124999999981,73.5,36.5,1.1468678712844849
2000.124999999981,73.5,36.75,1.1672675609588623
2000.124999999981,73.75,35.0,2.071615219116211
2000.124999999981,73.75,35.25,1.6670376062393188
2000.124999999981,73.75,35.5,0.7570236921310425
2000.124999999981,73.75,35.75,1.0052099227905271
2000.124999999981,73.75,36.0,1.3236589431762695
2000.124999999981,73.75,36.25,1.1582002639770508
2000.124999999981,73.75,36.5,0.936079740524292
2000.124999999981,73.75,36.75,0.9598806500434875
2000.124999999981,73.75,37.0,0.5960986018180847
2000.124999999981,74.0,35.0,2.578184127807617
2000.124999999981,74.0,35.25,3.1504855155944824
2000.124999999981,74.0,35.5,1.089069962501526
2000.124999999981,74.0,35.75,0.8805506229400635
2000.124999999981,74.0,36.0,1.2783259153366089
2000.124999999981,74.0,36.25,1.2069307565689087
2000.124999999981,74.0,36.5,0.9689443111419678
2000.124999999981,74.0,36.75,0.9077489376068116
2000.124999999981,74.0,37.0,0.5145035982131958
2000.124999999981,74.25,35.0,2.003617525100708
2000.124999999981,74.25,35.25,1.6704387664794922
2000.124999999981,74.25,35.5,1.0800063610076904
2000.124999999981,74.25,35.75,1.3644546270370483
2000.124999999981,74.25,36.0,1.6568377017974854
2000.124999999981,74.25,36.25,1.5809088945388794
2000.124999999981,74.25,36.5,1.361057162284851
2000.124999999981,74.25,36.75,1.0074748992919922
2000.124999999981,74.25,37.0,0.4952400922775268
2000.124999999981,74.5,35.0,2.0897462368011475
2000.124999999981,74.5,35.25,1.525379657745361
2000.124999999981,74.5,35.5,1.8313639163970947
2000.124999999981,74.5,35.75,1.7237030267715454
2000.124999999981,74.5,36.0,1.3848543167114258
2000.124999999981,74.5,36.25,1.3100578784942627
2000.124999999981,74.5,36.5,1.3383924961090088
2000.124999999981,74.5,36.75,1.0120086669921875
2000.124999999981,74.5,37.0,0.5405694246292114
2000.124999999981,74.75,34.75,2.6031174659729004
2000.124999999981,74.75,35.0,2.315268039703369
2000.124999999981,74.75,35.25,1.815497875213623
2000.124999999981,74.75,35.5,2.2586026191711426
2000.124999999981,74.75,35.75,1.3871229887008667
2000.124999999981,74.75,36.0,1.0448731184005735
2000.124999999981,74.75,36.25,1.2261979579925537
2000.124999999981,74.75,36.5,1.25906240940094
2000.124999999981,74.75,36.75,1.0154098272323608
2000.124999999981,74.75,37.0,0.5927011370658875
2000.124999999981,75.0,34.75,3.2547452449798584
2000.124999999981,75.0,35.0,2.1747424602508545
2000.124999999981,75.0,35.25,1.8857605457305908
2000.124999999981,75.0,35.5,1.475516676902771
2000.124999999981,75.0,35.75,1.0822713375091553
2000.124999999981,75.0,36.0,1.1842660903930664
2000.124999999981,75.0,36.25,1.4245175123214722
2000.124999999981,75.0,36.5,1.2941919565200806
2000.124999999981,75.0,36.75,0.8454210758209229
2000.124999999981,75.0,37.0,0.5870349407196045
2000.124999999981,75.25,34.5,3.450803518295288
2000.124999999981,75.25,34.75,2.327732801437378
2000.124999999981,75.25,35.0,1.6500390768051147
2000.124999999981,75.25,35.25,1.429051160812378
2000.124999999981,75.25,35.5,2.215538263320923
2000.124999999981,75.25,35.75,2.02175235748291
2000.124999999981,75.25,36.0,1.801896810531616
2000.124999999981,75.25,36.25,1.645505428314209
2000.124999999981,75.25,36.5,0.9213500022888184
2000.124999999981,75.25,36.75,0.4918389022350311
2000.124999999981,75.25,37.0,0.4125125706195831
2000.124999999981,75.5,34.25,3.3544750213623047
2000.124999999981,75.5,34.5,2.784438371658325
2000.124999999981,75.5,34.75,1.805298089981079
2000.124999999981,75.5,35.0,1.5287809371948242
2000.124999999981,75.5,35.25,1.834761381149292
2000.124999999981,75.5,35.5,2.2019407749176025
2000.124999999981,75.5,35.75,2.048950672149658
2000.124999999981,75.5,36.0,1.851759910583496
2000.124999999981,75.5,36.25,1.3531222343444824
2000.124999999981,75.5,36.5,0.6312317848205566
2000.124999999981,75.5,36.75,0.3875792026519775
2000.124999999981,75.5,37.0,0.3445148468017578
2000.124999999981,75.75,34.0,3.3714733123779297
2000.124999999981,75.75,34.25,2.965763092041016
2000.124999999981,75.75,34.5,2.155475378036499
2000.124999999981,75.75,34.75,1.738432765007019
2000.124999999981,75.75,35.0,1.681771159172058
2000.124999999981,75.75,35.25,2.2495388984680176
2000.124999999981,75.75,35.5,1.817762851715088
2000.124999999981,75.75,35.75,1.6421079635620115
2000.124999999981,75.75,36.0,1.5049800872802734
2000.124999999981,75.75,36.25,1.0074748992919922
2000.124999999981,75.75,36.5,0.5711689591407776
2000.124999999981,76.0,34.0,2.879634380340576
2000.124999999981,76.0,34.25,2.217806816101074
2000.124999999981,76.0,34.5,1.7667673826217651
2000.124999999981,76.0,34.75,1.4811828136444092
2000.124999999981,76.0,35.0,2.0795464515686035
2000.124999999981,76.0,35.25,1.8064305782318115
2000.124999999981,76.0,35.5,1.456249475479126
2000.124999999981,76.0,35.75,1.3916529417037964
2000.124999999981,76.0,36.0,1.1922008991241455
2000.124999999981,76.25,33.5,3.0666253566741943
2000.124999999981,76.25,33.75,2.663180351257324
